id,NC_mice,NC_rats,MC_mice,MC_rats
49344,11.339152,3.533439,,
49345,11.337875,3.533292,,
49346,11.337755,3.533198,,
49347,11.337051,3.532837,,
49348,11.337004,3.532746,,
49349,11.334845,3.53272,,
49350,11.333879,3.532362,,
49351,11.333097,3.532171,,
49352,11.332984,3.53209,,
49353,11.33224,3.532064,,
49354,11.331276,3.531798,,
49355,11.330273,3.53166,,
49356,11.328222,3.531612,,
49357,11.326559,3.531455,,
49358,11.325969,3.531432,,
49359,11.325193,3.531123,,
49360,11.325072,3.531083,,
49361,11.324633,3.530985,,
49362,11.323785,3.530816,,
49363,11.323732,3.530461,,
49364,11.323614,3.530449,,
49365,11.323147,3.529979,,
49366,11.323075,3.529901,,
49367,11.322954,3.529684,,
49368,11.321466,3.529543,,
49369,11.319773,3.529475,,
49370,11.31974,3.529451,,
49371,11.319193,3.529421,,
49372,11.318465,3.529348,,
49373,11.318292,3.528982,,
49374,11.318265,3.528655,,
49375,11.318175,3.5286,,
49376,11.317545,3.528445,,
49377,11.316998,3.528235,,
49378,11.316601,3.528093,,
49379,11.31655,3.527854,,
49380,11.311781,3.527378,,
49381,11.308771,3.527317,,
49382,11.308513,3.527199,,
49383,11.30585,3.526107,,
49384,11.305276,3.526039,,
49385,11.304839,3.525932,,
49386,11.304534,3.525761,,
49387,11.302815,3.525534,,
49388,11.302293,3.525522,,
49389,11.30183,3.525337,,
49390,11.300542,3.525299,,
49391,11.300102,3.524374,,
49392,11.299913,3.524265,,
49393,11.299517,3.524236,,
49394,11.297891,3.524101,,
49395,11.297087,3.524035,,
49396,11.296635,3.524012,,
49397,11.295498,3.523963,,
49398,11.294715,3.523628,,
49399,11.294597,3.523322,,
49400,11.291843,3.523064,,
49401,11.291737,3.522929,,
49402,11.291108,3.522625,,
49403,11.291021,3.522572,,
49404,11.289677,3.522558,,
49405,11.289436,3.522245,,
49406,11.288513,3.522085,,
49407,11.288231,3.52204,,
49408,11.286706,3.521358,,
49409,11.285024,3.521081,,
49410,11.282646,3.521036,,
49411,11.282043,3.5208,,
49412,11.281811,3.520618,,
49413,11.281548,3.519994,,
49414,11.280272,3.519944,,
49415,11.279321,3.519844,,
49416,11.278794,3.51984,,
49417,11.277569,3.519759,,
49418,11.276894,3.519639,,
49419,11.27636,3.519599,,
49420,11.275645,3.51952,,
49421,11.275204,3.519313,,
49422,11.274874,3.518802,,
49423,11.274752,3.518279,,
49424,11.274678,3.518123,,
49425,11.274466,3.518065,,
49426,11.273738,3.517732,,
49427,11.273503,3.517647,,
49428,11.272094,3.517564,,
49429,11.271495,3.517467,,
49430,11.271382,3.517231,,
49431,11.2711,3.516596,,
49432,11.270993,3.516499,,
49433,11.270484,3.516457,,
49434,11.268827,3.516372,,
49435,11.268527,3.516352,,
49436,11.267825,3.516303,,
49437,11.266653,3.5163,,
49438,11.26614,3.516035,,
49439,11.265821,3.516029,,
49440,11.264812,3.515798,,
49441,11.263363,3.51577,,
49442,11.263344,3.515634,,
49443,11.263203,3.515542,,
49444,11.261614,3.515413,,
49445,11.261065,3.515203,,
49446,11.261047,3.515155,,
49447,11.260053,3.514907,,
49448,11.259832,3.514802,,
49449,11.259227,3.514361,,
49450,11.257329,3.514166,,
49451,11.257009,3.51399,,
49452,11.256515,3.513885,,
49453,11.254051,3.513551,,
49454,11.253966,3.513414,,
49455,11.252877,3.513369,,
49456,11.251926,3.513189,,
49457,11.250795,3.512976,,
49458,11.250201,3.512638,,
49459,11.250151,3.512546,,
49460,11.249701,3.512414,,
49461,11.248111,3.51225,,
49462,11.247744,3.512236,,
49463,11.246854,3.512169,,
49464,11.246742,3.511916,,
49465,11.246398,3.51166,,
49466,11.245801,3.511502,,
49467,11.245512,3.5114,,
49468,11.24447,3.511303,,
49469,11.242414,3.511169,,
49470,11.242154,3.510849,,
49471,11.242052,3.510628,,
49472,11.239872,3.510618,,
49473,11.239588,3.510311,,
49474,11.239536,3.509934,,
49475,11.239319,3.509839,,
49476,11.238359,3.509579,,
49477,11.238027,3.509579,,
49478,11.237796,3.509567,,
49479,11.237491,3.509477,,
49480,11.237296,3.509094,,
49481,11.236673,3.508865,,
49482,11.235764,3.508577,,
49483,11.235446,3.508257,,
49484,11.235248,3.508213,,
49485,11.235247,3.508076,,
49486,11.233236,3.507521,,
49487,11.232091,3.507188,,
49488,11.231133,3.507172,,
49489,11.229285,3.507111,,
49490,11.228424,3.506982,,
49491,11.228144,3.50698,,
49492,11.227934,3.506933,,
49493,11.226869,3.506806,,
49494,11.225129,3.506803,,
49495,11.224532,3.506426,,
49496,11.22244,3.506179,,
49497,11.221556,3.505796,,
49498,11.219477,3.505386,,
49499,11.218816,3.505348,,
49500,11.218659,3.50521,,
49501,11.217213,3.50497,,
49502,11.216793,3.504949,,
49503,11.21651,3.504605,,
49504,11.213777,3.504512,,
49505,11.21328,3.504445,,
49506,11.213073,3.504234,,
49507,11.211974,3.504084,,
49508,11.209198,3.503806,,
49509,11.208821,3.503771,,
49510,11.208714,3.503478,,
49511,11.207298,3.503423,,
49512,11.207296,3.503393,,
49513,11.206532,3.503278,,
49514,11.205772,3.502967,,
49515,11.204106,3.502477,,
49516,11.203875,3.502375,,
49517,11.202746,3.502305,,
49518,11.202073,3.502179,,
49519,11.201958,3.501943,,
49520,11.200897,3.501928,,
49521,11.200036,3.501702,,
49522,11.199164,3.501454,,
49523,11.199018,3.501371,,
49524,11.198684,3.501361,,
49525,11.198277,3.501326,,
49526,11.196077,3.501209,,
49527,11.195148,3.501146,,
49528,11.194587,3.501015,,
49529,11.194465,3.500804,,
49530,11.193495,3.500711,,
49531,11.192758,3.500532,,
49532,11.192032,3.500418,,
49533,11.191535,3.500308,,
49534,11.190729,3.499819,,
49535,11.189699,3.499107,,
49536,11.189299,3.498842,,
49537,11.18828,3.498806,,
49538,11.185312,3.498802,,
49539,11.185236,3.498726,,
49540,11.184775,3.498433,,
49541,11.183567,3.498083,,
49542,11.182835,3.497801,,
49543,11.181602,3.497419,,
49544,11.180087,3.497418,,
49545,11.180051,3.497413,,
49546,11.179535,3.497173,,
49547,11.179482,3.496501,,
49548,11.179464,3.495776,,
49549,11.178348,3.495733,,
49550,11.177969,3.495699,,
49551,11.177179,3.495505,,
49552,11.176352,3.495069,,
49553,11.175465,3.494691,,
49554,11.175283,3.493248,,
49555,11.175077,3.492808,,
49556,11.1742,3.492657,,
49557,11.174138,3.492321,,
49558,11.173392,3.49181,,
49559,11.17325,3.4917,,
49560,11.172834,3.491675,,
49561,11.171108,3.491672,,
49562,11.171007,3.491326,,
49563,11.170052,3.490956,,
49564,11.168115,3.490841,,
49565,11.166613,3.490598,,
49566,11.163073,3.490291,,
49567,11.16305,3.490119,,
49568,11.161737,3.489912,,
49569,11.16105,3.489904,,
49570,11.160785,3.48988,,
49571,11.160678,3.489799,,
49572,11.158671,3.489697,,
49573,11.158377,3.489628,,
49574,11.158294,3.489584,,
49575,11.156544,3.488449,,
49576,11.151804,3.488014,,
49577,11.151749,3.487608,,
49578,11.150648,3.487589,,
49579,11.150498,3.487546,,
49580,11.149935,3.487467,,
49581,11.144678,3.486687,,
49582,11.143458,3.486685,,
49583,11.142316,3.486671,,
49584,11.14185,3.486465,,
49585,11.140769,3.486408,,
49586,11.140475,3.486256,,
49587,11.140436,3.486175,,
49588,11.14024,3.485705,,
49589,11.139801,3.485139,,
49590,11.138881,3.485018,,
49591,11.138304,3.484716,,
49592,11.138041,3.484669,,
49593,11.137955,3.484512,,
49594,11.137868,3.484334,,
49595,11.135329,3.483957,,
49596,11.13425,3.483843,,
49597,11.132794,3.483451,,
49598,11.131259,3.483301,,
49599,11.13067,3.483178,,
49600,11.130511,3.48293,,
49601,11.128952,3.482887,,
49602,11.128889,3.481088,,
49603,11.128372,3.480114,,
49604,11.127686,3.479996,,
49605,11.127036,3.479227,,
49606,11.126902,3.479009,,
49607,11.123843,3.478932,,
49608,11.12267,3.478267,,
49609,11.122357,3.477887,,
49610,11.122136,3.477689,,
49611,11.121262,3.477573,,
49612,11.120914,3.477551,,
49613,11.120398,3.477396,,
49614,11.119497,3.476873,,
49615,11.118345,3.476633,,
49616,11.11703,3.476271,,
49617,11.11655,3.476047,,
49618,11.116447,3.475956,,
49619,11.115353,3.475888,,
49620,11.114943,3.475795,,
49621,11.114166,3.475734,,
49622,11.11107,3.475699,,
49623,11.109119,3.474363,,
49624,11.108656,3.473746,,
49625,11.107875,3.473328,,
49626,11.107507,3.473162,,
49627,11.105937,3.473087,,
49628,11.105646,3.473013,,
49629,11.105185,3.472504,,
49630,11.103278,3.47201,,
49631,11.101985,3.471961,,
49632,11.101525,3.470459,,
49633,11.096596,3.470124,,
49634,11.096277,3.469971,,
49635,11.096069,3.469552,,
49636,11.095608,3.469194,,
49637,11.088025,3.468982,,
49638,11.084526,3.468473,,
49639,11.08232,3.468396,,
49640,11.081919,3.468373,,
49641,11.07992,3.468354,,
49642,11.0769,3.467772,,
49643,11.074464,3.467771,,
49644,11.074215,3.467573,,
49645,11.072807,3.467512,,
49646,11.07127,3.467124,,
49647,11.067602,3.466991,,
49648,11.067131,3.466429,,
49649,11.066709,3.465846,,
49650,11.065613,3.465747,,
49651,11.065307,3.465222,,
49652,11.065141,3.464703,,
49653,11.064699,3.4646,,
49654,11.064183,3.464248,,
49655,11.064016,3.464082,,
49656,11.063039,3.46379,,
49657,11.060577,3.463741,,
49658,11.059154,3.463539,,
49659,11.059142,3.463325,,
49660,11.056971,3.463281,,
49661,11.054721,3.462931,,
49662,11.054608,3.46279,,
49663,11.054394,3.462646,,
49664,11.053814,3.462613,,
49665,11.05269,3.462046,,
49666,11.05043,3.461983,,
49667,11.050288,3.461653,,
49668,11.049899,3.461555,,
49669,11.049827,3.461379,,
49670,11.04821,3.461358,,
49671,11.046455,3.461277,,
49672,11.04401,3.46034,,
49673,11.043136,3.460297,,
49674,11.042242,3.460144,,
49675,11.04136,3.460082,,
49676,11.040383,3.459812,,
49677,11.040051,3.459511,,
49678,11.039196,3.459442,,
49679,11.03804,3.458259,,
49680,11.03791,3.457752,,
49681,11.03642,3.457543,,
49682,11.035946,3.456879,,
49683,11.035823,3.456792,,
49684,11.035153,3.456467,,
49685,11.034237,3.456254,,
49686,11.031811,3.455893,,
49687,11.031713,3.455021,,
49688,11.031581,3.454863,,
49689,11.0312,3.454717,,
49690,11.030503,3.454715,,
49691,11.027583,3.454711,,
49692,11.026173,3.454518,,
49693,11.023964,3.454468,,
49694,11.023583,3.454426,,
49695,11.023136,3.454084,,
49696,11.022952,3.453359,,
49697,11.022674,3.452795,,
49698,11.022311,3.452758,,
49699,11.020112,3.452495,,
49700,11.019409,3.452447,,
49701,11.018862,3.45242,,
49702,11.017454,3.45214,,
49703,11.016456,3.452095,,
49704,11.015741,3.451908,,
49705,11.014706,3.451722,,
49706,11.014396,3.451701,,
49707,11.011855,3.451509,,
49708,11.011368,3.451439,,
49709,11.011109,3.451247,,
49710,11.009886,3.451178,,
49711,11.00985,3.451029,,
49712,11.009175,3.45091,,
49713,11.00659,3.449733,,
49714,11.006581,3.449222,,
49715,11.004667,3.449155,,
49716,11.004056,3.448725,,
49717,11.003769,3.447334,,
49718,11.002801,3.446245,,
49719,11.002698,3.445967,,
49720,11.002192,3.445454,,
49721,11.001522,3.445233,,
49722,11.000826,3.445218,,
49723,11.000334,3.445098,,
49724,11.000011,3.444892,,
49725,10.999209,3.444453,,
49726,10.999112,3.444191,,
49727,10.998978,3.444165,,
49728,10.997262,3.444025,,
49729,10.996481,3.443968,,
49730,10.992042,3.443325,,
49731,10.991321,3.442813,,
49732,10.991143,3.441668,,
49733,10.990202,3.441593,,
49734,10.988979,3.44117,,
49735,10.987114,3.441067,,
49736,10.981469,3.440444,,
49737,10.979543,3.440416,,
49738,10.979193,3.440382,,
49739,10.978173,3.43986,,
49740,10.975623,3.439845,,
49741,10.975038,3.439617,,
49742,10.973579,3.439576,,
49743,10.973544,3.439574,,
49744,10.973116,3.43912,,
49745,10.972936,3.438252,,
49746,10.97239,3.437731,,
49747,10.972191,3.437675,,
49748,10.971968,3.436397,,
49749,10.970464,3.436188,,
49750,10.969336,3.436138,,
49751,10.967494,3.436066,,
49752,10.96438,3.434203,,
49753,10.964264,3.43387,,
49754,10.964209,3.433731,,
49755,10.963737,3.433311,,
49756,10.962573,3.433048,,
49757,10.960229,3.432541,,
49758,10.958008,3.431907,,
49759,10.956595,3.431882,,
49760,10.954694,3.430767,,
49761,10.954157,3.430621,,
49762,10.951215,3.42992,,
49763,10.950472,3.429286,,
49764,10.949725,3.428394,,
49765,10.949429,3.42825,,
49766,10.948245,3.428184,,
49767,10.947998,3.428056,,
49768,10.945855,3.427629,,
49769,10.94407,3.427389,,
49770,10.942091,3.426919,,
49771,10.931447,3.426861,,
49772,10.930888,3.426423,,
49773,10.930801,3.426389,,
49774,10.930023,3.426152,,
49775,10.929823,3.425661,,
49776,10.926496,3.425584,,
49777,10.924409,3.425206,,
49778,10.923854,3.424937,,
49779,10.923469,3.424827,,
49780,10.922904,3.424655,,
49781,10.921448,3.424473,,
49782,10.914843,3.424337,,
49783,10.914706,3.424121,,
49784,10.913992,3.423445,,
49785,10.913946,3.422177,,
49786,10.912965,3.422055,,
49787,10.90945,3.421261,,
49788,10.907168,3.420834,,
49789,10.906855,3.420793,,
49790,10.901699,3.420389,,
49791,10.899584,3.419914,,
49792,10.898664,3.419751,,
49793,10.894512,3.419533,,
49794,10.894257,3.419181,,
49795,10.891694,3.41907,,
49796,10.889301,3.418824,,
49797,10.888159,3.418644,,
49798,10.886091,3.418346,,
49799,10.884734,3.417956,,
49800,10.883331,3.417406,,
49801,10.882501,3.417256,,
49802,10.881457,3.417235,,
49803,10.880684,3.416742,,
49804,10.880119,3.416577,,
49805,10.87993,3.416413,,
49806,10.879701,3.416213,,
49807,10.878928,3.415868,,
49808,10.877839,3.41558,,
49809,10.877434,3.415417,,
49810,10.876262,3.414873,,
49811,10.875885,3.414801,,
49812,10.874519,3.413805,,
49813,10.873627,3.413775,,
49814,10.870889,3.413531,,
49815,10.86577,3.413523,,
49816,10.86352,3.413116,,
49817,10.862829,3.411939,,
49818,10.861509,3.411867,,
49819,10.859519,3.410474,,
49820,10.858821,3.410406,,
49821,10.857921,3.408257,,
49822,10.851227,3.407221,,
49823,10.849284,3.406906,,
49824,10.847749,3.406127,,
49825,10.847247,3.406065,,
49826,10.846286,3.40582,,
49827,10.845106,3.40408,,
49828,10.843664,3.403953,,
49829,10.842989,3.403352,,
49830,10.842547,3.402942,,
49831,10.84095,3.402856,,
49832,10.837138,3.401338,,
49833,10.835733,3.400805,,
49834,10.83521,3.400494,,
49835,10.835136,3.400143,,
49836,10.833731,3.399672,,
49837,10.833045,3.399639,,
49838,10.831434,3.399556,,
49839,10.827325,3.399382,,
49840,10.82487,3.399057,,
49841,10.824195,3.397642,,
49842,10.823665,3.39737,,
49843,10.8232,3.397085,,
49844,10.82115,3.397008,,
49845,10.820996,3.396705,,
49846,10.817665,3.396669,,
49847,10.815367,3.39641,,
49848,10.815171,3.396061,,
49849,10.814255,3.395814,,
49850,10.812425,3.395066,,
49851,10.810872,3.394934,,
49852,10.810738,3.39485,,
49853,10.810181,3.394635,,
49854,10.805554,3.394301,,
49855,10.799272,3.394121,,
49856,10.795928,3.393888,,
49857,10.795857,3.393288,,
49858,10.795692,3.392651,,
49859,10.792125,3.392604,,
49860,10.791477,3.39228,,
49861,10.78417,3.392082,,
49862,10.783512,3.391776,,
49863,10.780781,3.387494,,
49864,10.779253,3.387471,,
49865,10.779074,3.386708,,
49866,10.776868,3.385743,,
49867,10.773429,3.385677,,
49868,10.773395,3.385065,,
49869,10.772363,3.384657,,
49870,10.770825,3.383349,,
49871,10.763702,3.383271,,
49872,10.761614,3.383101,,
49873,10.758669,3.383011,,
49874,10.754138,3.382969,,
49875,10.75302,3.382816,,
49876,10.751483,3.382333,,
49877,10.75077,3.382168,,
49878,10.743817,3.381861,,
49879,10.741492,3.378106,,
49880,10.741299,3.377987,,
49881,10.740368,3.377765,,
49882,10.739784,3.37776,,
49883,10.739501,3.377587,,
49884,10.739485,3.377295,,
49885,10.735912,3.377088,,
49886,10.735053,3.376633,,
49887,10.734632,3.375616,,
49888,10.733951,3.37532,,
49889,10.732721,3.374008,,
49890,10.730009,3.373045,,
49891,10.722129,3.372346,,
49892,10.72173,3.371638,,
49893,10.719828,3.371614,,
49894,10.71722,3.370863,,
49895,10.71707,3.366842,,
49896,10.716548,3.366449,,
49897,10.713892,3.366397,,
49898,10.712413,3.366222,,
49899,10.707473,3.365505,,
49900,10.704671,3.364551,,
49901,10.704125,3.363424,,
49902,10.696977,3.363371,,
49903,10.693602,3.363324,,
49904,10.686427,3.362123,,
49905,10.685792,3.361933,,
49906,10.685213,3.360757,,
49907,10.678919,3.360465,,
49908,10.666613,3.360445,,
49909,10.660488,3.358654,,
49910,10.655409,3.358584,,
49911,10.652884,3.35835,,
49912,10.649744,3.357904,,
49913,10.645325,3.354785,,
49914,10.643341,3.353845,,
49915,10.641922,3.353186,,
49916,10.634023,3.353181,,
49917,10.631929,3.353008,,
49918,10.627214,3.352959,,
49919,10.626432,3.351704,,
49920,10.626073,3.351539,,
49921,10.612015,3.351321,,
49922,10.604879,3.350126,,
49923,10.603834,3.350034,,
49924,10.599361,3.349885,,
49925,10.596668,3.349003,,
49926,10.595504,3.348933,,
49927,10.59351,3.348086,,
49928,10.592721,3.347415,,
49929,10.561359,3.346333,,
49930,10.557015,3.344337,,
49931,10.550306,3.343428,,
49932,10.546646,3.34339,,
49933,10.545417,3.342983,,
49934,10.53655,3.340811,,
49935,10.534796,3.339775,,
49936,10.533859,3.339332,,
49937,10.527791,3.339116,,
49938,10.527708,3.335845,,
49939,10.518311,3.333968,,
49940,10.516886,3.33248,,
49941,10.515228,3.332122,,
49942,10.51304,3.332066,,
49943,10.503933,3.331755,,
49944,10.500395,3.330316,,
49945,10.499945,3.327356,,
49946,10.49797,3.326748,,
49947,10.494387,3.325542,,
49948,10.491611,3.325133,,
49949,10.490091,3.32276,,
49950,10.487797,3.322743,,
49951,10.479056,3.321718,,
49952,10.476812,3.320997,,
49953,10.465746,3.318016,,
49954,10.456319,3.313827,,
49955,10.447789,3.312981,,
49956,10.414664,3.312453,,
49957,10.414335,3.311311,,
49958,10.412779,3.309454,,
49959,10.410243,3.309149,,
49960,10.406816,3.308929,,
49961,10.404771,3.307836,,
49962,10.403663,3.307447,,
49963,10.397041,3.305973,,
49964,10.396137,3.303489,,
49965,10.394951,3.302256,,
49966,10.391702,3.297614,,
49967,10.376928,3.297347,,
49968,10.37189,3.291824,,
49969,10.37166,3.289221,,
49970,10.368967,3.287044,,
49971,10.366107,3.278909,,
49972,10.321579,3.277882,,
49973,10.317247,3.273959,,
49974,10.298569,3.27131,,
49975,10.285981,3.269255,,
49976,10.285327,3.269132,,
49977,10.282889,3.268195,,
49978,10.27856,3.26165,,
49979,10.266896,3.259489,,
49980,10.265212,3.256565,,
49981,10.241952,3.254877,,
49982,10.218504,3.246665,,
49983,10.215297,3.244497,,
49984,10.210794,3.244384,,
49985,10.198138,3.241512,,
49986,10.192393,3.240179,,
49987,10.157756,3.235501,,
49988,10.138275,3.233988,,
49989,10.091319,3.229465,,
49990,10.079688,3.226681,,
49991,10.051108,3.22523,,
49992,9.995882,3.222102,,
49993,9.97309,3.209521,,
49994,9.922049,3.201818,,
49995,9.913694,3.179642,,
49996,9.884224,3.175115,,
49997,9.844654,3.169537,,
49998,9.733412,3.160796,,
49999,9.682298,3.14933,,
50000,9.662764,3.028321,,
50001,14.658861,4.244057,,
50002,14.279117,4.171162,,
50003,14.242983,4.114711,,
50004,14.232787,4.098214,,
50005,14.227534,4.077312,,
50006,14.110203,4.042246,,
50007,14.007843,4.036793,,
50008,14.000527,4.007669,,
50009,14.000325,3.987294,,
50010,13.947286,3.963018,,
50011,13.938243,3.947722,,
50012,13.932568,3.943014,,
50013,13.84339,3.942315,,
50014,13.832884,3.936026,,
50015,13.822032,3.916716,,
50016,13.792208,3.880906,,
50017,13.776382,3.877913,,
50018,13.772493,3.876032,,
50019,13.771939,3.869782,,
50020,13.754673,3.863586,,
50021,13.740814,3.856961,,
50022,13.733434,3.856397,,
50023,13.730889,3.853607,,
50024,13.726159,3.839112,,
50025,13.722523,3.837233,,
50026,13.71315,3.811259,,
50027,13.6929,3.805133,,
50028,13.643372,3.803582,,
50029,13.63658,3.800923,,
50030,13.628959,3.798127,,
50031,13.619349,3.797247,,
50032,13.610352,3.796772,,
50033,13.597652,3.790193,,
50034,13.540357,3.789342,,
50035,13.531362,3.783875,,
50036,13.528301,3.773186,,
50037,13.498772,3.770384,,
50038,13.498579,3.768712,,
50039,13.497942,3.764011,,
50040,13.487141,3.763049,,
50041,13.470745,3.760762,,
50042,13.464313,3.759562,,
50043,13.456226,3.7517,,
50044,13.453399,3.750879,,
50045,13.449555,3.744414,,
50046,13.447389,3.738578,,
50047,13.442806,3.736764,,
50048,13.442515,3.724355,,
50049,13.438865,3.724018,,
50050,13.431051,3.723829,,
50051,13.417495,3.722569,,
50052,13.416995,3.720117,,
50053,13.41516,3.716668,,
50054,13.394826,3.716554,,
50055,13.393396,3.714877,,
50056,13.388481,3.713968,,
50057,13.382784,3.712846,,
50058,13.378304,3.707151,,
50059,13.364804,3.706285,,
50060,13.363087,3.706071,,
50061,13.362408,3.704333,,
50062,13.355925,3.701099,,
50063,13.346422,3.701036,,
50064,13.345708,3.701016,,
50065,13.344387,3.700009,,
50066,13.342101,3.698409,,
50067,13.337703,3.696543,,
50068,13.335326,3.695279,,
50069,13.335303,3.692966,,
50070,13.334079,3.689395,,
50071,13.311304,3.688663,,
50072,13.291127,3.688236,,
50073,13.288985,3.686692,,
50074,13.265732,3.686601,,
50075,13.259321,3.683187,,
50076,13.258646,3.682724,,
50077,13.255969,3.682723,,
50078,13.248132,3.680767,,
50079,13.244787,3.678148,,
50080,13.242135,3.674874,,
50081,13.236397,3.674841,,
50082,13.236247,3.674376,,
50083,13.229476,3.668395,,
50084,13.227496,3.665562,,
50085,13.22738,3.660823,,
50086,13.226083,3.658144,,
50087,13.222252,3.657381,,
50088,13.212916,3.65678,,
50089,13.207932,3.655414,,
50090,13.205436,3.654926,,
50091,13.203642,3.650609,,
50092,13.201565,3.648568,,
50093,13.199105,3.640361,,
50094,13.197929,3.640284,,
50095,13.196167,3.637706,,
50096,13.195142,3.635547,,
50097,13.192286,3.632923,,
50098,13.187256,3.631743,,
50099,13.186298,3.627066,,
50100,13.179531,3.626003,,
50101,13.174241,3.62203,,
50102,13.170707,3.621002,,
50103,13.170321,3.620393,,
50104,13.170253,3.618751,,
50105,13.169085,3.616773,,
50106,13.164721,3.616759,,
50107,13.164574,3.616305,,
50108,13.158169,3.615959,,
50109,13.156742,3.615851,,
50110,13.153962,3.613001,,
50111,13.153748,3.612048,,
50112,13.15371,3.611223,,
50113,13.153173,3.609073,,
50114,13.151573,3.609073,,
50115,13.14931,3.60816,,
50116,13.146077,3.607643,,
50117,13.143434,3.606971,,
50118,13.140074,3.606833,,
50119,13.138159,3.606606,,
50120,13.137244,3.605461,,
50121,13.136662,3.604223,,
50122,13.136557,3.602953,,
50123,13.134555,3.601716,,
50124,13.127499,3.599763,,
50125,13.126378,3.599594,,
50126,13.125184,3.595245,,
50127,13.123506,3.594866,,
50128,13.118736,3.591413,,
50129,13.118,3.59014,,
50130,13.114134,3.589909,,
50131,13.10952,3.589362,,
50132,13.108684,3.588527,,
50133,13.104785,3.587253,,
50134,13.104579,3.586872,,
50135,13.100909,3.584112,,
50136,13.100384,3.582453,,
50137,13.099841,3.582395,,
50138,13.09769,3.581623,,
50139,13.097267,3.580859,,
50140,13.091796,3.57975,,
50141,13.084589,3.577257,,
50142,13.084422,3.576888,,
50143,13.083418,3.576003,,
50144,13.082623,3.575507,,
50145,13.081365,3.574689,,
50146,13.076432,3.572039,,
50147,13.07257,3.571498,,
50148,13.070643,3.570142,,
50149,13.070312,3.569151,,
50150,13.068737,3.56915,,
50151,13.067957,3.567965,,
50152,13.065805,3.567818,,
50153,13.065685,3.56729,,
50154,13.065583,3.563747,,
50155,13.065577,3.563562,,
50156,13.062426,3.56104,,
50157,13.061146,3.560753,,
50158,13.055168,3.559968,,
50159,13.053371,3.559331,,
50160,13.048546,3.558811,,
50161,13.046451,3.557592,,
50162,13.043411,3.557029,,
50163,13.042042,3.555458,,
50164,13.041446,3.555126,,
50165,13.03383,3.55438,,
50166,13.031549,3.553842,,
50167,13.031062,3.553596,,
50168,13.029321,3.553303,,
50169,13.027397,3.553148,,
50170,13.021449,3.553039,,
50171,13.016369,3.55298,,
50172,13.014283,3.552426,,
50173,13.011534,3.552107,,
50174,13.010927,3.551882,,
50175,13.009167,3.550384,,
50176,13.008344,3.549416,,
50177,13.004852,3.549398,,
50178,13.00418,3.548868,,
50179,13.004109,3.546909,,
50180,13.000583,3.546691,,
50181,12.996749,3.543103,,
50182,12.996453,3.541306,,
50183,12.996003,3.537984,,
50184,12.995253,3.537494,,
50185,12.993671,3.536777,,
50186,12.993528,3.536511,,
50187,12.991787,3.536015,,
50188,12.991632,3.535625,,
50189,12.98957,3.534968,,
50190,12.988126,3.53487,,
50191,12.984287,3.534301,,
50192,12.982663,3.533719,,
50193,12.981431,3.533132,,
50194,12.979884,3.532154,,
50195,12.977456,3.531615,,
50196,12.977216,3.531387,,
50197,12.973951,3.530445,,
50198,12.972731,3.527558,,
50199,12.968153,3.527388,,
50200,12.96098,3.526875,,
50201,12.957984,3.526777,,
50202,12.957574,3.525952,,
50203,12.95618,3.525538,,
50204,12.954073,3.52478,,
50205,12.950765,3.523619,,
50206,12.95056,3.522949,,
50207,12.943428,3.522472,,
50208,12.938594,3.521608,,
50209,12.938198,3.520612,,
50210,12.932461,3.518513,,
50211,12.927029,3.518091,,
50212,12.926023,3.517501,,
50213,12.925761,3.516733,,
50214,12.924765,3.516665,,
50215,12.923152,3.516646,,
50216,12.921123,3.516019,,
50217,12.920247,3.515295,,
50218,12.919153,3.513744,,
50219,12.918199,3.513325,,
50220,12.916431,3.510863,,
50221,12.916043,3.510388,,
50222,12.915921,3.509988,,
50223,12.910938,3.508205,,
50224,12.910075,3.506637,,
50225,12.902327,3.505821,,
50226,12.900217,3.505105,,
50227,12.897789,3.505049,,
50228,12.897659,3.503387,,
50229,12.895856,3.501144,,
50230,12.895203,3.500175,,
50231,12.894988,3.500072,,
50232,12.894767,3.499546,,
50233,12.89135,3.498836,,
50234,12.889713,3.498319,,
50235,12.886952,3.497946,,
50236,12.883591,3.497833,,
50237,12.882825,3.497042,,
50238,12.881305,3.497032,,
50239,12.878302,3.496934,,
50240,12.878145,3.49516,,
50241,12.875548,3.494809,,
50242,12.870853,3.494722,,
50243,12.870209,3.49461,,
50244,12.869105,3.493252,,
50245,12.868858,3.492453,,
50246,12.868223,3.492181,,
50247,12.868154,3.490895,,
50248,12.862367,3.490854,,
50249,12.861904,3.490682,,
50250,12.857655,3.490486,,
50251,12.856083,3.490421,,
50252,12.854156,3.490157,,
50253,12.85347,3.489829,,
50254,12.853123,3.489689,,
50255,12.853038,3.489442,,
50256,12.852172,3.489321,,
50257,12.847089,3.48896,,
50258,12.845438,3.488608,,
50259,12.841028,3.488367,,
50260,12.840429,3.487976,,
50261,12.839508,3.485885,,
50262,12.839427,3.485871,,
50263,12.838992,3.485856,,
50264,12.838953,3.485283,,
50265,12.836899,3.484784,,
50266,12.836836,3.484505,,
50267,12.836705,3.484387,,
50268,12.83358,3.484296,,
50269,12.833528,3.484222,,
50270,12.832228,3.483582,,
50271,12.831309,3.482439,,
50272,12.829044,3.4824,,
50273,12.828044,3.482374,,
50274,12.827357,3.48137,,
