id,michael,chengfang
7918,11.888018,217.8995
7919,11.887807,164.9121
7920,11.887677,179.2288
7921,11.887419,200.8342
7922,11.887317,188.0607
7923,11.886824,197.5128
7924,11.885855,209.3536
7925,11.885337,163.2879
7926,11.885298,205.3159
7927,11.884805,168.7943
7928,11.88461,178.5977
7929,11.884568,247.325
7930,11.884338,180.2816
7931,11.883293,193.4753
7932,11.881918,163.4103
7933,11.881737,193.4599
7934,11.881564,200.7373
7935,11.881338,167.301
7936,11.881145,175.581
7937,11.881032,161.5556
7938,11.880872,193.4619
7939,11.880469,185.2676
7940,11.880308,179.511
7941,11.879734,194.7576
7942,11.878968,202.9049
7943,11.878569,218.4388
7944,11.878518,195.1113
7945,11.878288,174.2065
7946,11.878152,200.7167
7947,11.878141,231.9224
7948,11.877306,181.2011
7949,11.876775,179.1933
7950,11.876729,199.0498
7951,11.876563,223.5774
7952,11.87651,270.2325
7953,11.876213,189.1618
7954,11.875441,211.9963
7955,11.874961,195.7542
7956,11.874739,192.0696
7957,11.87454,203.9118
7958,11.874486,180.4205
7959,11.874006,227.1919
7960,11.87381,204.4009
7961,11.873132,182.6522
7962,11.871683,176.2836
7963,11.871554,184.3685
7964,11.871413,158.6181
7965,11.870769,201.7938
7966,11.870744,274.0569
7967,11.869945,175.8275
7968,11.869898,182.6967
7969,11.869375,197.6971
7970,11.869322,164.0506
7971,11.868862,209.4621
7972,11.868676,178.8901
7973,11.868547,191.3015
7974,11.86746,171.6979
7975,11.867244,183.4096
7976,11.866981,215.6306
7977,11.8669,218.7448
7978,11.866779,190.6072
7979,11.866343,171.9489
7980,11.865927,191.6934
7981,11.865838,214.9528
7982,11.865518,183.5355
7983,11.865198,201.0346
7984,11.865014,201.2361
7985,11.864643,173.7818
7986,11.864303,224.6396
7987,11.864141,219.9909
7988,11.864071,233.8706
7989,11.863854,215.2292
7990,11.863844,181.059
7991,11.863825,215.7017
7992,11.863586,198.8698
7993,11.863437,203.7114
7994,11.862888,204.371
7995,11.86249,254.1358
7996,11.862429,168.4454
7997,11.862335,193.0024
7998,11.862314,201.6638
7999,11.861215,211.3047
8000,11.861161,212.548
8001,11.861159,213.2103
8002,11.860897,191.7224
8003,11.86017,178.7034
8004,11.860095,212.2214
8005,11.859997,194.8912
8006,11.859853,168.6628
8007,11.859653,155.6363
8008,11.859396,176.9699
8009,11.858629,180.9942
8010,11.858041,195.133
8011,11.857981,276.4667
8012,11.857892,210.9485
8013,11.857889,188.8566
8014,11.857688,200.846
8015,11.85764,209.5525
8016,11.857606,180.0638
8017,11.857215,229.9085
8018,11.855913,182.327
8019,11.854985,171.5527
8020,11.854889,204.6317
8021,11.854367,220.8004
8022,11.853555,205.3606
8023,11.852786,199.81
8024,11.852548,171.8432
8025,11.851635,193.175
8026,11.850674,213.2784
8027,11.85062,201.7207
8028,11.849763,189.4249
8029,11.849304,173.9722
8030,11.849247,231.1316
8031,11.849,233.3272
8032,11.848761,209.1943
8033,11.847643,186.5921
8034,11.847619,177.5072
8035,11.847556,207.1559
8036,11.847544,165.9977
8037,11.847006,202.9409
8038,11.846553,239.6456
8039,11.846294,178.1047
8040,11.845946,218.7653
8041,11.845703,152.3572
8042,11.845423,198.6984
8043,11.844907,194.9726
8044,11.844389,176.6376
8045,11.844166,169.2015
8046,11.844063,187.3424
8047,11.844059,204.2883
8048,11.844011,222.0601
8049,11.843906,246.5128
8050,11.843867,185.6137
8051,11.843049,201.3272
8052,11.84301,250.0136
8053,11.842877,162.268
8054,11.84242,220.8947
8055,11.842259,181.3132
8056,11.842083,211.2217
8057,11.841645,150.954
8058,11.841608,195.9368
8059,11.841238,165.7026
8060,11.840816,207.8197
8061,11.840735,211.4493
8062,11.840644,210.9364
8063,11.840208,171.9933
8064,11.84011,210.7911
8065,11.839806,248.7139
8066,11.839702,210.1245
8067,11.838319,174.5697
8068,11.83772,184.0147
8069,11.836655,174.2869
8070,11.836574,176.8728
8071,11.836081,234.0079
8072,11.83399,253.0165
8073,11.833612,181.7309
8074,11.833336,193.6857
8075,11.832741,227.0974
8076,11.832659,213.7686
8077,11.831549,160.483
8078,11.829262,227.7387
8079,11.828366,230.8326
8080,11.82719,181.4681
8081,11.82705,200.4481
8082,11.827003,210.2411
8083,11.826426,168.0751
8084,11.8264,198.529
8085,11.825456,163.3239
8086,11.82526,229.6724
8087,11.825109,182.7128
8088,11.824974,181.8077
8089,11.824951,188.2344
8090,11.824807,170.5363
8091,11.823021,168.7216
8092,11.822654,168.3754
8093,11.82196,201.3769
8094,11.820932,150.0603
8095,11.820879,229.2226
8096,11.820725,170.5251
8097,11.820214,196.0632
8098,11.819676,197.5215
8099,11.819509,214.5086
8100,11.81918,185.2477
8101,11.818798,193.8738
8102,11.818418,246.7317
8103,11.818071,169.2188
8104,11.817519,186.0314
8105,11.817022,179.7227
8106,11.81688,254.0587
8107,11.815643,180.5536
8108,11.815611,205.4951
8109,11.814848,176.8687
8110,11.814647,266.0776
8111,11.814591,258.6355
8112,11.814085,186.6252
8113,11.813557,175.0958
8114,11.813376,177.6453
8115,11.813319,270.1141
8116,11.811651,214.9822
8117,11.811525,205.9819
8118,11.811437,178.299
8119,11.810819,187.1831
8120,11.810735,219.125
8121,11.810723,150.5469
8122,11.810445,210.0708
8123,11.810039,217.5147
8124,11.809429,221.1901
8125,11.809298,255.4869
8126,11.809051,196.5589
8127,11.80858,200.1589
8128,11.808212,188.9957
8129,11.807203,164.5256
8130,11.806711,176.1769
8131,11.805757,215.1876
8132,11.805291,191.4253
8133,11.804846,188.6752
8134,11.803993,225.7039
8135,11.803824,179.6555
8136,11.801508,170.7173
8137,11.801436,195.7538
8138,11.801302,148.6054
8139,11.799705,179.0946
8140,11.799532,198.9069
8141,11.79952,260.478
8142,11.799252,187.1761
8143,11.79907,184.3012
8144,11.798504,200.3505
8145,11.798387,173.4005
8146,11.797126,173.4647
8147,11.797043,193.086
8148,11.796756,200.7684
8149,11.796695,200.4658
8150,11.796235,183.9379
8151,11.795993,217.9371
8152,11.795928,224.4433
8153,11.795313,161.6392
8154,11.795152,194.2366
8155,11.795083,170.4498
8156,11.794789,201.2509
8157,11.794672,143.8474
8158,11.794101,214.0311
8159,11.793814,185.8488
8160,11.793635,201.1495
8161,11.79291,226.1451
8162,11.792642,170.6566
8163,11.792519,199.628
8164,11.791743,203.5481
8165,11.791729,222.4722
8166,11.791563,194.8006
8167,11.791505,183.8895
8168,11.789381,185.495
8169,11.78935,222.3542
8170,11.788163,157.5643
8171,11.788145,210.0586
8172,11.787452,240.2168
8173,11.787373,266.2848
8174,11.787113,163.3906
8175,11.786864,237.1316
8176,11.786487,201.2121
8177,11.786139,185.2314
8178,11.78604,215.242
8179,11.785952,196.5899
8180,11.785899,162.8001
8181,11.785858,184.916
8182,11.785831,189.0612
8183,11.785605,182.0235
8184,11.785514,198.386
8185,11.785093,175.0339
8186,11.784672,248.1597
8187,11.784283,233.6702
8188,11.783692,184.6348
8189,11.781028,205.3097
8190,11.780554,185.4224
8191,11.780473,190.6999
8192,11.780432,184.527
8193,11.780391,202.3844
8194,11.779656,186.3273
8195,11.779147,158.9843
8196,11.779093,222.2914
8197,11.778726,167.9647
8198,11.778495,156.9718
8199,11.778165,181.8618
8200,11.777233,227.1892
8201,11.777151,178.0636
8202,11.776765,146.0581
8203,11.775025,177.85
8204,11.774873,179.5699
8205,11.774853,177.7387
8206,11.774697,163.8278
8207,11.774679,246.2814
8208,11.774574,171.1074
8209,11.774385,150.5045
8210,11.773843,276.5349
8211,11.773235,212.9015
8212,11.772993,189.8126
8213,11.772871,216.1334
8214,11.772624,204.6364
8215,11.772092,240.6632
8216,11.771712,173.1379
8217,11.770832,196.153
8218,11.770549,200.8486
8219,11.770545,273.7709
8220,11.770439,189.2501
8221,11.769959,208.4857
8222,11.769942,193.3544
8223,11.769754,187.5152
8224,11.769654,223.5977
8225,11.76881,219.5417
8226,11.768508,177.0047
8227,11.767964,177.3038
8228,11.767264,167.8287
8229,11.767038,195.6381
8230,11.766214,199.9902
8231,11.765415,214.5976
8232,11.765323,209.7677
8233,11.764948,214.6927
8234,11.76473,220.6569
8235,11.764653,152.2408
8236,11.764644,182.3375
8237,11.764148,210.0752
8238,11.763378,173.1651
8239,11.763368,231.2829
8240,11.76324,169.0682
8241,11.763129,207.1451
8242,11.762793,180.2418
8243,11.761364,190.2886
8244,11.761309,218.0327
8245,11.760812,164.7255
8246,11.75973,204.5605
8247,11.759573,220.3441
8248,11.75923,198.9288
8249,11.757124,184.4794
8250,11.756794,193.4753
8251,11.756754,183.998
8252,11.756056,215.7329
8253,11.756003,195.0473
8254,11.755935,206.6695
8255,11.755912,166.8776
8256,11.755861,173.7147
8257,11.755789,163.177
8258,11.755599,276.7939
8259,11.755528,176.3709
8260,11.755497,201.7699
8261,11.755332,165.744
8262,11.754835,238.9281
8263,11.753915,159.9731
8264,11.75376,179.2263
8265,11.753754,258.5143
8266,11.753666,201.6932
8267,11.752871,230.2145
8268,11.752501,176.8654
8269,11.751937,229.5323
8270,11.751397,181.4058
8271,11.750823,189.9134
8272,11.750794,184.1758
8273,11.750678,209.7059
8274,11.749582,192.8793
8275,11.748951,218.0376
8276,11.748901,159.7482
8277,11.748555,182.7696
8278,11.748346,167.7511
8279,11.747854,165.9081
8280,11.747388,193.9552
8281,11.7469,169.7861
8282,11.746579,206.1384
8283,11.745818,184.3985
8284,11.745496,163.8454
8285,11.743858,155.7909
8286,11.743845,263.0006
8287,11.74373,186.0224
8288,11.743454,168.5618
8289,11.742894,208.7414
8290,11.742846,224.8277
8291,11.742682,159.4805
8292,11.741996,244.4195
8293,11.741873,185.8489
8294,11.741708,194.8034
8295,11.740409,183.3306
8296,11.739969,206.0959
8297,11.73943,182.9399
8298,11.739126,180.6598
8299,11.738517,252.217
8300,11.738379,181.7357
8301,11.738303,172.4375
8302,11.738251,223.8377
8303,11.737839,196.019
8304,11.737567,221.1503
8305,11.737412,200.0115
8306,11.737285,210.6868
8307,11.737269,177.6987
8308,11.737116,157.0017
8309,11.736839,174.6708
8310,11.736634,174.0299
8311,11.73654,173.8799
8312,11.736078,182.9968
8313,11.735733,195.0748
8314,11.735451,180.8369
8315,11.735289,190.9249
8316,11.735095,173.7715
8317,11.734875,225.2702
8318,11.734767,199.1802
8319,11.734478,227.5179
8320,11.733703,170.3937
8321,11.733309,206.725
8322,11.732952,191.2446
8323,11.732882,217.5952
8324,11.732615,198.3277
8325,11.732614,191.0662
8326,11.732444,191.3084
8327,11.731078,177.32
8328,11.731009,236.119
8329,11.730741,242.8534
8330,11.730547,184.6461
8331,11.73026,199.7895
8332,11.729937,185.9286
8333,11.729589,175.1039
8334,11.729162,235.3641
8335,11.729141,183.64
8336,11.729003,278.9544
8337,11.728768,178.1962
8338,11.728737,174.4714
8339,11.728421,183.4095
8340,11.727999,184.5457
8341,11.727108,186.6221
8342,11.727081,176.3253
8343,11.72694,250.0899
8344,11.726626,216.5623
8345,11.726372,247.8418
8346,11.726302,158.8023
8347,11.72629,160.0179
8348,11.726239,184.9201
8349,11.726027,226.1768
8350,11.725773,225.0776
8351,11.725614,192.0003
8352,11.72482,192.0665
8353,11.724539,204.8166
8354,11.723193,184.0939
8355,11.72248,177.184
8356,11.721885,189.7775
8357,11.720922,150.8617
8358,11.720865,220.5823
8359,11.720769,198.6579
8360,11.720769,184.271
8361,11.720124,205.0673
8362,11.719912,176.3482
8363,11.718908,167.1645
8364,11.718682,171.6404
8365,11.718249,225.9683
8366,11.717015,189.4339
8367,11.716955,186.6054
8368,11.716751,179.2299
8369,11.71672,170.3236
8370,11.716629,205.3189
8371,11.716602,199.2794
8372,11.71603,166.9635
8373,11.715513,230.2438
8374,11.715413,175.1431
8375,11.715158,193.4389
8376,11.714917,196.9506
8377,11.714889,180.4052
8378,11.714686,177.4906
8379,11.714546,186.8039
8380,11.714529,151.3963
8381,11.714293,272.8673
8382,11.714134,263.837
8383,11.712696,183.9612
8384,11.712596,254.8845
8385,11.712457,219.8993
8386,11.711832,217.7387
8387,11.711018,202.0723
8388,11.710721,195.4958
8389,11.710601,218.4962
8390,11.709455,194.6299
8391,11.708573,191.314
8392,11.708534,158.2232
8393,11.708506,215.5525
8394,11.707431,194.5617
8395,11.706833,204.7785
8396,11.706668,222.2687
8397,11.706415,204.1268
8398,11.706345,192.5639
8399,11.705739,198.4197
8400,11.705647,207.2919
8401,11.70553,168.4134
8402,11.705423,212.7252
8403,11.70433,198.1984
8404,11.704247,174.7915
8405,11.703326,193.3816
8406,11.703268,207.4349
8407,11.703252,169.0239
8408,11.702627,193.273
8409,11.701718,189.7706
8410,11.700855,208.7716
8411,11.70065,186.706
8412,11.700128,203.7664
8413,11.699548,198.8523
8414,11.698999,211.4795
8415,11.698896,176.1447
8416,11.697644,203.6547
8417,11.697257,228.8918
8418,11.696734,218.8219
8419,11.696319,144.9966
8420,11.695471,158.9827
8421,11.695324,177.1678
8422,11.69493,163.8126
8423,11.693507,185.1869
8424,11.693202,202.1574
8425,11.692813,195.9893
8426,11.692808,160.3507
8427,11.692555,223.0803
8428,11.691428,185.062
8429,11.691288,164.7326
8430,11.691098,227.8858
8431,11.690937,188.7438
8432,11.690829,236.8471
8433,11.690009,179.2429
8434,11.68953,203.8705
8435,11.689267,188.0024
8436,11.689178,177.6333
8437,11.688746,224.3201
8438,11.68869,196.3467
8439,11.688347,175.4922
8440,11.688191,200.9709
8441,11.688141,212.8992
8442,11.687927,155.9321
8443,11.687714,174.9497
8444,11.687531,197.5301
8445,11.687377,208.0339
8446,11.686838,176.2005
8447,11.68578,212.5695
8448,11.685661,166.5837
8449,11.685462,208.4003
8450,11.685449,203.2888
8451,11.684002,208.6999
8452,11.683674,244.4614
8453,11.683088,174.6994
8454,11.682673,212.6972
8455,11.682285,227.2635
8456,11.681979,198.0664
8457,11.681598,200.0414
8458,11.681063,257.4402
8459,11.680381,174.0606
8460,11.680211,214.5636
8461,11.680133,198.6423
8462,11.67886,223.991
8463,11.677893,198.3844
8464,11.676863,197.9636
8465,11.676349,206.7225
8466,11.676272,182.511
8467,11.675753,170.2726
8468,11.675676,180.476
8469,11.675274,202.4005
8470,11.675034,163.7596
8471,11.674855,159.1505
8472,11.674828,179.8188
8473,11.674362,176.8147
8474,11.674231,188.5135
8475,11.674177,187.5192
8476,11.673978,167.34
8477,11.673819,232.279
8478,11.673665,188.5456
8479,11.673467,215.9646
8480,11.673098,171.4193
8481,11.672968,213.7267
8482,11.672883,231.8572
8483,11.672833,182.6679
8484,11.672569,245.2786
8485,11.671351,246.6949
8486,11.670729,196.1933
8487,11.670717,211.932
8488,11.67046,191.9436
8489,11.669926,170.4703
8490,11.669216,222.5623
8491,11.66901,198.1397
8492,11.668692,195.8692
8493,11.668535,154.9269
8494,11.667961,187.4493
8495,11.667769,209.2972
8496,11.667602,176.47
8497,11.66693,246.2899
8498,11.666776,217.7348
8499,11.666561,204.1003
8500,11.66611,222.6177
8501,11.666088,156.1702
8502,11.665178,179.7669
8503,11.664966,194.2088
8504,11.664914,160.2465
8505,11.664226,206.8282
8506,11.66363,159.0859
8507,11.661771,233.5972
8508,11.661728,187.7074
8509,11.661427,175.3702
8510,11.661237,200.4628
8511,11.660989,167.9656
8512,11.660821,167.7927
8513,11.6605,203.239
8514,11.659819,145.5822
8515,11.658522,203.4107
8516,11.657844,192.8021
8517,11.657596,214.7739
8518,11.657218,211.9109
8519,11.657073,164.9404
8520,11.655983,185.9462
8521,11.654336,222.8277
8522,11.654313,171.2433
8523,11.653766,189.1983
8524,11.653688,213.5295
8525,11.652969,201.016
8526,11.652947,212.6319
8527,11.652917,190.5907
8528,11.65123,224.0304
8529,11.651171,227.8577
8530,11.650777,182.2102
8531,11.649988,215.6097
8532,11.64924,214.8599
8533,11.649084,196.5637
8534,11.649053,165.289
8535,11.648711,188.4523
8536,11.648027,191.5849
8537,11.647816,177.3038
8538,11.64733,173.7707
8539,11.645393,215.7268
8540,11.645361,207.1437
8541,11.644462,170.7979
8542,11.644177,169.7062
8543,11.644066,204.3887
8544,11.643835,236.6717
8545,11.643666,178.6282
8546,11.642525,229.672
8547,11.642441,192.5956
8548,11.641301,212.2422
8549,11.641236,212.2076
8550,11.640999,238.1284
8551,11.64092,204.6719
8552,11.640311,167.5313
8553,11.640087,173.0484
8554,11.639485,203.9712
8555,11.63921,190.6732
8556,11.638466,178.3512
8557,11.638314,221.6707
8558,11.637417,165.1682
8559,11.637275,216.0947
8560,11.636736,190.6242
8561,11.636426,196.4996
8562,11.63631,207.8344
8563,11.635853,182.6138
8564,11.635772,166.9547
8565,11.635052,164.7118
8566,11.635024,257.9167
8567,11.634976,175.9273
8568,11.634855,174.5994
8569,11.634503,194.2839
8570,11.634349,179.8192
8571,11.633782,244.5698
8572,11.632524,219.6321
8573,11.632126,202.4851
8574,11.631304,172.6183
8575,11.630498,211.6755
8576,11.630089,215.9073
8577,11.629821,174.8482
8578,11.629757,157.8869
8579,11.629051,179.1777
8580,11.628511,209.5449
8581,11.62838,182.6787
8582,11.628235,185.1628
8583,11.627745,183.6557
8584,11.627516,203.3796
8585,11.62751,205.2589
8586,11.627433,210.3417
8587,11.627217,167.6076
8588,11.627172,193.0533
8589,11.627083,184.1269
8590,11.627053,189.9693
8591,11.627014,152.5603
8592,11.626963,165.8592
8593,11.62639,173.9846
8594,11.625877,227.7718
8595,11.625404,195.0067
8596,11.625009,217.8302
8597,11.624939,165.5261
8598,11.622645,179.6652
8599,11.622218,186.3302
8600,11.622064,201.3437
8601,11.621615,173.1574
8602,11.621276,188.0912
8603,11.621042,198.149
8604,11.620812,225.2177
8605,11.620569,273.8293
8606,11.620551,193.1591
8607,11.620258,199.1851
8608,11.620217,228.1343
8609,11.620032,193.429
8610,11.619866,171.3834
8611,11.619858,226.8824
8612,11.619786,158.2259
8613,11.619778,205.594
8614,11.619399,176.4852
8615,11.619084,388.5119
8616,11.618374,185.865
8617,11.618081,208.1744
8618,11.618014,161.2374
8619,11.616425,190.347
8620,11.615632,255.2077
8621,11.615285,219.0068
8622,11.615167,197.7749
8623,11.615154,258.9154
8624,11.614907,186.8114
8625,11.614231,187.4472
8626,11.612778,157.7829
8627,11.611279,186.5057
8628,11.610732,199.7373
8629,11.610471,170.5619
8630,11.61016,181.8183
8631,11.609855,393.84
8632,11.609705,204.1529
8633,11.608564,224.2115
8634,11.607377,222.2166
8635,11.607239,222.9983
8636,11.606162,190.4357
8637,11.60603,251.0041
8638,11.605536,219.4956
8639,11.604928,240.4538
8640,11.604576,228.0885
8641,11.6041,209.1131
8642,11.603954,198.604
8643,11.603444,191.4993
8644,11.603001,197.5978
8645,11.602785,256.6813
8646,11.602114,205.6076
8647,11.602078,208.6844
8648,11.601977,213.7152
8649,11.601934,194.9714
8650,11.601178,216.3358
8651,11.600375,210.05
8652,11.600119,179.2786
8653,11.598791,190.8708
8654,11.595774,195.6417
8655,11.595628,213.8568
8656,11.595569,235.2771
8657,11.595382,211.3998
8658,11.594254,197.0115
8659,11.593188,237.292
8660,11.59252,198.0315
8661,11.591527,220.9536
8662,11.590389,163.1361
8663,11.589233,187.0718
8664,11.58913,197.6473
8665,11.588921,178.254
8666,11.588395,220.5242
8667,11.588266,248.0955
8668,11.588023,199.8203
8669,11.587947,252.013
8670,11.587058,190.1241
8671,11.586932,219.707
8672,11.586867,186.0837
8673,11.586323,165.1926
8674,11.586315,215.4356
8675,11.5855,242.1302
8676,11.585014,190.8746
8677,11.584868,157.8606
8678,11.584557,179.7556
8679,11.584484,199.2403
8680,11.583635,189.5145
8681,11.583398,186.3437
8682,11.583149,148.9806
8683,11.582962,185.8591
8684,11.58276,170.3085
8685,11.581871,187.0302
8686,11.580667,161.8532
8687,11.58055,189.1143
8688,11.579437,223.337
8689,11.578495,301.959
8690,11.578167,211.2308
8691,11.577411,164.7434
8692,11.576442,164.117
8693,11.576374,176.4461
8694,11.575533,210.8158
8695,11.575461,169.5901
8696,11.574848,214.361
8697,11.574433,156.4441
8698,11.574237,205.0666
8699,11.573888,201.5009
8700,11.573518,178.3072
8701,11.572598,171.8769
8702,11.572112,209.0187
8703,11.571963,199.0385
8704,11.571895,200.8701
8705,11.571619,154.7933
8706,11.570955,175.8347
8707,11.569639,192.4099
8708,11.569326,151.984
8709,11.568974,148.4829
8710,11.568359,182.2842
8711,11.567846,263.2196
8712,11.567401,237.2788
8713,11.56719,169.5853
8714,11.565734,206.702
8715,11.56537,227.9604
8716,11.565156,202.1245
8717,11.565064,258.9374
8718,11.564627,208.375
8719,11.564449,180.8572
8720,11.563763,176.093
8721,11.562955,181.1649
8722,11.562108,171.0792
8723,11.562088,210.9104
8724,11.562079,191.0843
8725,11.560643,179.0031
8726,11.559862,233.6019
8727,11.558422,184.5831
8728,11.558341,207.956
8729,11.55823,241.8772
8730,11.557963,207.4548
8731,11.557961,208.6746
8732,11.557899,172.0654
8733,11.557546,183.5922
8734,11.556937,183.709
8735,11.556866,264.2817
8736,11.555118,257.5584
8737,11.554221,180.8745
8738,11.553676,176.7639
8739,11.55357,169.0558
8740,11.553018,206.3719
8741,11.552642,178.2669
8742,11.552063,201.4435
8743,11.551985,215.3147
8744,11.551819,158.1011
8745,11.551474,179.3806
8746,11.549769,201.4522
8747,11.548357,193.796
8748,11.548318,174.3184
8749,11.546909,194.1883
8750,11.546595,211.209
8751,11.545571,159.0535
8752,11.54538,195.0131
8753,11.544863,193.2358
8754,11.544217,161.215
8755,11.543824,190.3771
8756,11.543696,155.1141
8757,11.543242,186.9345
8758,11.542739,200.0414
8759,11.542406,207.6845
8760,11.541704,220.0478
8761,11.541597,179.735
8762,11.541401,205.8342
8763,11.539566,208.7473
8764,11.538789,149.33
8765,11.536926,189.5979
8766,11.536782,254.773
8767,11.536707,163.8091
8768,11.53555,204.8321
8769,11.535051,197.9322
8770,11.534805,198.1282
8771,11.534386,264.8728
8772,11.534312,177.6228
8773,11.533729,191.5651
8774,11.53315,191.7776
8775,11.533085,169.7197
8776,11.532341,204.5583
8777,11.53231,190.4065
8778,11.531939,189.6399
8779,11.5319,151.8412
8780,11.53168,253.5351
8781,11.531635,217.2847
8782,11.53162,169.4083
8783,11.530867,183.9433
8784,11.53067,164.7709
8785,11.529858,232.5917
8786,11.529846,218.4009
8787,11.529636,188.3763
8788,11.529555,182.4241
8789,11.528859,191.2535
8790,11.528022,191.9192
8791,11.527925,158.2843
8792,11.527833,245.6916
8793,11.5276,215.0531
8794,11.525617,160.3175
8795,11.525459,222.8819
8796,11.525374,174.6956
8797,11.525296,246.4774
8798,11.524782,187.1459
8799,11.524092,167.2931
8800,11.523736,190.1574
8801,11.523245,194.998
8802,11.523087,202.15
8803,11.522965,162.1842
8804,11.522747,209.2651
8805,11.521696,164.8936
8806,11.521051,175.1535
8807,11.520908,209.2482
8808,11.520814,198.3143
8809,11.520304,167.7326
8810,11.520142,196.3678
8811,11.520105,190.0785
8812,11.520034,216.3998
8813,11.518088,204.979
8814,11.517938,193.5863
8815,11.517753,221.2487
8816,11.517012,177.6373
8817,11.516571,183.805
8818,11.515733,201.8748
8819,11.515595,253.5038
8820,11.515589,185.0204
8821,11.515451,175.1884
8822,11.515433,196.9972
8823,11.515111,177.1833
8824,11.515103,195.3308
8825,11.514365,211.7702
8826,11.514095,244.091
8827,11.513928,181.2707
8828,11.513736,200.9352
8829,11.512963,198.4619
8830,11.512922,165.9337
8831,11.512601,157.5894
8832,11.511811,202.3662
8833,11.511095,154.9658
8834,11.510635,183.7609
8835,11.510074,167.0427
8836,11.509627,202.7021
8837,11.508075,168.5499
8838,11.507315,206.5544
8839,11.506422,177.8428
8840,11.50583,203.5375
8841,11.505448,202.7187
8842,11.504944,234.0405
8843,11.504604,190.1771
8844,11.503928,150.531
8845,11.503887,231.9343
8846,11.50384,183.3812
8847,11.503498,205.6708
8848,11.502844,210.6004
8849,11.502489,171.173
8850,11.502444,198.356
8851,11.502423,213.9528
8852,11.501655,204.1028
8853,11.499104,177.3022
8854,11.498769,172.7448
8855,11.498224,193.7925
8856,11.497267,210.3088
8857,11.496929,197.1316
8858,11.496578,212.4218
8859,11.496313,272.6924
8860,11.495187,228.2174
8861,11.494669,202.1379
8862,11.493302,181.9169
8863,11.492397,156.8636
8864,11.49192,168.0956
8865,11.491099,202.1363
8866,11.491034,207.6706
8867,11.490641,188.8098
8868,11.490168,202.5413
8869,11.489941,212.8348
8870,11.489388,185.0722
8871,11.489005,222.2047
8872,11.488987,189.8856
8873,11.488355,184.4304
8874,11.487911,214.7532
8875,11.486984,194.9874
8876,11.485992,191.1001
8877,11.485105,231.2292
8878,11.484774,197.2989
8879,11.484642,218.7586
8880,11.484268,202.8832
8881,11.483537,193.4739
8882,11.483046,180.4473
8883,11.483036,200.39
8884,11.482499,201.1525
8885,11.481048,191.4569
8886,11.480743,204.4775
8887,11.479192,172.6484
8888,11.479138,195.9045
8889,11.479046,201.9937
8890,11.479042,246.2714
8891,11.478672,171.3064
8892,11.478639,232.9699
8893,11.478557,161.8139
8894,11.478414,228.3276
8895,11.478227,185.3952
8896,11.477108,183.8121
8897,11.475698,166.7021
8898,11.47555,192.2623
8899,11.475263,222.6623
8900,11.475114,195.4988
8901,11.474946,179.6935
8902,11.474261,200.2256
8903,11.472747,201.7577
8904,11.471325,198.4782
8905,11.471021,188.3059
8906,11.470546,167.4976
8907,11.47035,196.8229
8908,11.470187,184.0869
8909,11.469988,171.0674
8910,11.469399,210.36
8911,11.468986,226.2041
8912,11.468491,218.4135
8913,11.46814,199.1313
8914,11.4673,232.1021
8915,11.467059,212.3583
8916,11.467004,214.1367
8917,11.46687,193.5843
8918,11.466719,168.1539
8919,11.466441,212.1811
8920,11.466441,290.6236
8921,11.466179,205.654
8922,11.466073,188.6136
8923,11.466036,199.4418
8924,11.465876,212.5876
8925,11.465444,226.394
8926,11.465162,177.6577
8927,11.464681,182.4448
8928,11.464168,224.7449
8929,11.46347,212.6697
8930,11.463047,215.113
8931,11.462963,174.7364
8932,11.462962,171.2242
8933,11.462677,182.2552
8934,11.462665,172.8242
8935,11.46179,200.4551
8936,11.461257,157.3674
8937,11.461097,168.4425
8938,11.460962,192.3055
8939,11.460759,181.5877
8940,11.460492,245.6462
8941,11.459765,181.6712
8942,11.459693,207.4827
8943,11.459636,240.1609
8944,11.459607,158.5577
8945,11.459324,182.935
8946,11.45898,194.0242
8947,11.458535,184.3616
8948,11.458417,141.5764
8949,11.458263,180.3966
8950,11.458155,200.8863
8951,11.457584,192.1076
8952,11.457425,217.6748
8953,11.45738,167.8512
8954,11.457373,204.0769
8955,11.456862,203.5144
8956,11.456717,233.353
8957,11.456449,187.7044
8958,11.456343,172.6035
8959,11.456338,206.8698
8960,11.455647,196.636
8961,11.455356,146.129
8962,11.454598,167.4249
8963,11.45396,179.7802
8964,11.453736,213.0379
8965,11.452474,182.0688
8966,11.452192,253.346
8967,11.450836,237.1407
8968,11.449804,208.5811
8969,11.449763,200.0121
8970,11.449625,269.0945
8971,11.44955,170.8773
8972,11.449056,198.8404
8973,11.447255,168.9064
8974,11.446638,228.6701
8975,11.446488,170.2304
8976,11.445869,173.8004
8977,11.445858,183.1203
8978,11.445716,223.9787
8979,11.445624,212.8592
8980,11.445383,182.6612
8981,11.44525,174.6124
8982,11.445165,192.7897
8983,11.444803,142.1437
8984,11.443171,196.7829
8985,11.443132,284.1404
8986,11.442417,181.9797
8987,11.442308,164.5932
8988,11.441857,163.8537
8989,11.441587,192.471
8990,11.441274,186.7263
8991,11.440784,205.8612
8992,11.44062,213.1782
8993,11.440012,200.2976
8994,11.439231,189.1163
8995,11.439012,189.5805
8996,11.438503,205.8926
8997,11.438299,188.8418
8998,11.437317,205.9071
8999,11.436638,216.2872
9000,11.436151,181.921
9001,11.435656,158.2397
